hotel_market,interactions,bookings,unique_users,unique_bookers,segment_name,segment_value,booking_rate,share_of_users,share_of_interactions,gap_from_mean,potential_bookings,hotel_country
1790,738,85,261,451,hotel_market,1790,0.11517615176151762,3.895797419728288e-05,1.3294134490958223e-05,0.03127425175592817,-23.08039779587499,204
1791,3585,226,939,2231,hotel_market,1791,0.06304044630404464,0.00014015914854884531,6.457923055567104e-05,-0.02086145370154481,74.78831152003815,204
1792,705,90,238,448,hotel_market,1792,0.1276595744680851,3.5524896011315423e-05,1.2699681322663343e-05,0.04375767446249565,-30.849160496059433,204
1793,3221,47,913,1725,hotel_market,1793,0.014591741695125737,0.00013627827755601253,5.802223197205479e-05,-0.06931015831046371,223.2480199180036,22
1794,20962,656,2976,10789,hotel_market,1794,0.031294723785898294,0.00044421046441039795,0.00037760385799385674,-0.05260717621969115,1102.751627917166,22
1795,1294,54,359,786,hotel_market,1795,0.04173106646058733,5.358587255488335e-05,2.330976969010832e-05,-0.04217083354500212,54.56905860723274,22
1796,5784,99,1378,2951,hotel_market,1796,0.01711618257261411,0.0002056861626201372,0.00010419142804295714,-0.06678571743297534,386.2885896323294,22
1797,10996,341,1476,5644,hotel_market,1797,0.03101127682793743,0.0002203140609777377,0.00019807900116880302,-0.052890623177652016,581.5852924614616,208
1798,18730,607,2662,9432,hotel_market,1798,0.03240790176187934,0.0003973414839584944,0.00033739720733827575,-0.05149399824371011,964.4825871046903,208
1799,3053,56,913,1733,hotel_market,1799,0.0183426138224697,0.00013627827755601253,5.499592493346268e-05,-0.06555928618311975,200.15250071706458,22
1800,4867,143,892,2576,hotel_market,1800,0.02938154920895829,0.0001331437279079553,8.76728354573085e-05,-0.05452035079663116,265.35054732720386,208
1801,4071,130,644,2119,hotel_market,1801,0.03193318594939818,9.612618920708879e-05,7.333390448874109e-05,-0.051968714056191266,211.56463492275464,208
1802,2933,40,870,1492,hotel_market,1802,0.013637913399249914,0.00012985991399094295,5.2834277048754024e-05,-0.07026398660633953,206.08427271639385,22
1803,386,36,111,255,hotel_market,1803,0.09326424870466321,1.6568333854016858e-05,6.953300695812838e-06,0.009362348699073764,-3.6138665978424727,105
1804,1126,125,306,759,hotel_market,1804,0.11101243339253997,4.567486630026269e-05,2.0283462651516204e-05,0.02711053338695052,-30.526460593706286,105
1805,254,21,65,161,hotel_market,1805,0.08267716535433071,9.702177482081945e-06,4.575488022633318e-06,-0.0012247346512587326,0.3110826014197181,105
1806,143,11,46,93,hotel_market,1806,0.07692307692307693,6.866156371934914e-06,2.575963729277813e-06,-0.00697882308251252,0.9979717007992903,105
1807,4407,372,878,2741,hotel_market,1807,0.08441116405718176,0.0001310540281425838,7.938651856592532e-05,0.0005092640515923091,-2.2443266753673066,105
1808,21791,1874,3369,14093,hotel_market,1808,0.08599880684686338,0.0005028713221097549,0.00039253724213071905,0.002096906841273935,-45.693696978200315,105
1809,1138,148,258,746,hotel_market,1809,0.13005272407732865,3.851018139041756e-05,2.049962743998707e-05,0.046150824071739205,-52.51963779363921,105
1810,226,28,54,127,hotel_market,1810,0.12389380530973451,8.060270523575769e-06,4.0711035162012986e-06,0.039991905304145065,-9.038170598736784,105
1811,191,22,56,120,hotel_market,1811,0.11518324607329843,8.358799061485982e-06,3.4406228831612745e-06,0.03128134606770898,-5.974737098932415,105
1812,562,55,177,362,hotel_market,1812,0.09786476868327403,2.641977560505391e-05,1.012371759338553e-05,0.013962868677684578,-7.847132196858733,105
1813,58,4,15,28,hotel_market,1813,0.06896551724137931,2.2389640343266026e-06,1.0447964776091829e-06,-0.014936382764210138,0.866310200324188,105
1814,1021,84,236,669,hotel_market,1814,0.08227228207639568,3.522636747340521e-05,1.8392020752396132e-05,-0.0016296179291937635,1.6638399057068325,105
1815,393,36,119,246,hotel_market,1815,0.0916030534351145,1.7762448005657712e-05,7.0793968224208424e-06,0.007701153429525057,-3.026553297803347,105
1816,280,38,83,201,hotel_market,1816,0.1357142857142857,1.2388934323273867e-05,5.043845064320193e-06,0.05181238570869626,-14.507467998434953,105
1817,6731,331,1529,4464,hotel_market,1817,0.04917545684147972,0.00022822506723235836,0.00012125043259978293,-0.03472644316410973,233.74368893762258,105
1818,2721,133,657,1827,hotel_market,1818,0.04887908857037854,9.806662470350519e-05,4.901536578576873e-05,-0.03502281143521091,95.29706991520888,105
1819,598,19,173,368,hotel_market,1819,0.03177257525083612,2.5822718529233482e-05,1.0772211958798126e-05,-0.05212932475475333,31.17333620334249,105
1820,3626,178,869,2378,hotel_market,1820,0.049089906232763374,0.00012971064972198783,6.53177935829465e-05,-0.03481199377282607,126.22828942026734,105
1821,2656,135,642,1679,hotel_market,1821,0.05082831325301205,9.582766066917859e-05,4.784447318155154e-05,-0.0330735867525774,87.84344641484557,105
1822,2577,130,590,1672,hotel_market,1822,0.05044625533566162,8.806591868351303e-05,4.6421388324118346e-05,-0.03345564466992783,86.21519631440401,105
1823,468,24,114,322,hotel_market,1823,0.05128205128205128,1.701612666088218e-05,8.430426750363751e-06,-0.03261984872353817,15.266089202615863,105
1824,155,11,65,111,hotel_market,1824,0.07096774193548387,9.702177482081945e-06,2.7921285177486784e-06,-0.012934158070105575,2.0047945008663643,105
1825,86,12,31,54,hotel_market,1825,0.13953488372093023,4.627192337608312e-06,1.5491809840412022e-06,0.055632983715340784,-4.784436599519307,105
1826,90,11,38,69,hotel_market,1826,0.12222222222222222,5.67204222029406e-06,1.6212359135314907e-06,0.03832032221663277,-3.4488289994969494,105
1827,742,76,167,544,hotel_market,1827,0.10242587601078167,2.492713291550284e-05,1.3366189420448511e-05,0.01852397600519222,-13.744790195852627,105
1828,1351,79,414,916,hotel_market,1828,0.05847520355292376,6.179540734741422e-05,2.4336552435344932e-05,-0.02542669645266569,34.35146690755135,105
1829,53,2,23,43,hotel_market,1829,0.03773584905660377,3.433078185967457e-06,9.547278157463224e-07,-0.046166050948985675,2.4468007002962406,105
1830,2174,221,471,1401,hotel_market,1830,0.10165593376264949,7.030347067785531e-05,3.916185417797178e-05,0.017754033757060042,-38.597269387848534,105
1831,73,4,27,40,hotel_market,1831,0.0547945205479452,4.030135261787884e-06,1.3150024631977647e-06,-0.029107379457644245,2.12483870040803,105
1832,51,4,42,44,hotel_market,1832,0.0784313725490196,6.2690992961144865e-06,9.18700351001178e-07,-0.00547052745656984,0.27899690028506186,105
1833,207,19,47,125,hotel_market,1833,0.09178743961352658,7.015420640890021e-06,3.7288426011224285e-06,0.007885539607937128,-1.6323066988429855,105
1834,5489,417,1026,3546,hotel_market,1834,0.07597012206230642,0.00015314513994793961,9.887737699304836e-05,-0.007931777943283022,43.53752913068051,105
1835,2991,247,566,1998,hotel_market,1835,0.0825810765630224,8.448357622859046e-05,5.3879073526363204e-05,-0.0013208234425670512,3.95058291671805,105
1836,174,20,60,130,hotel_market,1836,0.11494252873563218,8.95585613730641e-06,3.1343894328275484e-06,0.031040628730042735,-5.401069399027436,105
1837,1317,78,262,751,hotel_market,1837,0.05922551252847381,3.910723846623799e-05,2.372408553467748e-05,-0.02467638747711564,32.498802307361295,105
1838,357,55,102,259,hotel_market,1838,0.15406162464985995,1.5224955433420897e-05,6.430902457008246e-06,0.0701597246442705,-25.04702169800457,105
1839,259,25,75,165,hotel_market,1839,0.09652509652509653,1.1194820171633012e-05,4.665556684496178e-06,0.01262319651950708,-3.2694078985523336,105
1840,1830,171,407,1207,hotel_market,1840,0.09344262295081968,6.075055746472848e-05,3.296513024180698e-05,0.009540722945230229,-17.45952298977132,105
1841,724,83,131,503,hotel_market,1841,0.11464088397790055,1.9553619233118995e-05,1.3041942237742214e-05,0.030738983972311104,-22.25502439595324,105
1842,61,8,25,42,hotel_market,1842,0.13114754098360656,3.731606723877671e-06,1.0988376747268992e-06,0.04724564097801712,-2.8819840996590442,105
1843,775,61,202,484,hotel_market,1843,0.07870967741935483,3.015138232893158e-05,1.3960642588743392e-05,-0.005192222586234613,4.023972504331825,30
1844,1894,178,421,1235,hotel_market,1844,0.09398099260823653,6.284025723009997e-05,3.411800911365159e-05,0.010079092602647083,-19.089801389413577,105
1845,3775,301,707,2418,hotel_market,1845,0.07973509933774835,0.00010552983815126053,6.800183970645975e-05,-0.0041668006678411,15.729672521100152,105
1846,14795,1242,2217,9145,hotel_market,1846,0.08394727948631295,0.00033091888427347186,0.0002665131704522045,4.537948072350084e-05,-0.671389417304195,105
1847,714,89,164,459,hotel_market,1847,0.12464985994397759,2.447934010863752e-05,1.2861804914016493e-05,0.040747959938388145,-29.094043396009134,105
1848,5940,141,2592,3793,hotel_market,1848,0.023737373737373738,0.0003868929851316369,0.00010700157029307839,-0.06016452626821571,357.3772860332013,105
1849,20390,1428,3085,12779,hotel_market,1849,0.07003433055419324,0.00046048026972650457,0.0003673000030767455,-0.013867569451396208,282.7597411139687,105
1850,2139,206,422,1338,hotel_market,1850,0.09630668536699392,6.298952149905508e-05,3.853137354493176e-05,0.012404785361404477,-26.533835888044177,105
1851,4642,424,818,3117,hotel_market,1851,0.0913399396811719,0.00012209817200527738,8.361974567347978e-05,0.0074380396755824585,-34.527380174053775,12
1852,3150,243,736,2064,hotel_market,1852,0.07714285714285714,0.00010985850195095863,5.674325697360217e-05,-0.006759042862732309,21.290985017606772,105
1853,6452,218,1284,3575,hotel_market,1853,0.0337879727216367,0.00019165532133835718,0.0001162246012678353,-0.050113927283952746,323.3350588360631,105
1854,44347,1604,5674,26687,hotel_market,1854,0.03616930119286536,0.0008469254620512761,0.0007988549895264558,-0.04773259881272409,2116.797559547875,105
1855,4124,247,1165,2760,hotel_market,1855,0.05989330746847721,0.00017389287333269946,7.428863230448742e-05,-0.02400859253711224,99.01143562305087,105
1856,778,74,176,511,hotel_market,1856,0.09511568123393316,2.6270511336098803e-05,1.4014683785861109e-05,0.011213781228343711,-8.724321795651408,105
1857,6500,441,1206,4022,hotel_market,1857,0.06784615384615385,0.00018001270835985884,0.00011708926042171877,-0.0160557461594356,104.36235003633139,105
1858,1945,147,437,1257,hotel_market,1858,0.07557840616966581,6.522848553338168e-05,3.503670946465277e-05,-0.008323493835923637,16.189195510871475,105
1859,10891,356,1955,5761,hotel_market,1859,0.032687540170783215,0.00029181164580723386,0.00019618755926968293,-0.05121435983480623,557.7755929608746,105
1860,3810,232,779,2486,hotel_market,1860,0.06089238845144357,0.00011627686551602822,6.863232033949978e-05,-0.02300951155414588,87.6662390212958,105
1861,4403,204,1315,3011,hotel_market,1861,0.04633204633204633,0.0001962825136759655,7.931446363643504e-05,-0.03756985367354312,165.42006572461034,105
1862,3554,201,703,2315,hotel_market,1862,0.056555993247045584,0.0001049327810754401,6.402080485212131e-05,-0.027345906758543863,97.18735261986488,105
1863,2385,143,512,1626,hotel_market,1863,0.059958071278826,7.64233057050147e-05,4.2962751708584505e-05,-0.02394382872676345,57.10603151333083,105
1864,2543,105,685,1706,hotel_market,1864,0.04128981517892253,0.00010224602423424818,4.58089214234509e-05,-0.04261208482666692,108.36253171421397,105
1865,9761,583,2955,5996,hotel_market,1865,0.05972748693781375,0.00044107591476234067,0.00017583204168867644,-0.0241744130677757,235.96644595455862,105
1866,3890,206,891,2474,hotel_market,1866,0.05295629820051414,0.00013299446363900018,7.007341892930554e-05,-0.030945601805075308,120.37839102174294,105
1867,5666,390,1076,3751,hotel_market,1867,0.06883162725026473,0.00016060835339569494,0.00010206580762299362,-0.015070272755324715,85.38816543166983,105
1868,14584,404,2287,8384,hotel_market,1868,0.027701590784421283,0.0003413673831003293,0.00026271227292159175,-0.056200309221168164,819.6253096815165,105
1869,12905,884,2252,8090,hotel_market,1869,0.06850058117008911,0.0003361431336869006,0.0002324672162680432,-0.015401318835500333,198.7540195721318,105
1870,1787,100,330,1178,hotel_market,1870,0.05595970900951315,4.925720875518526e-05,3.219053974978638e-05,-0.027942190996076297,49.93269530998834,105
1871,18271,1149,3104,12357,hotel_market,1871,0.06288654151387445,0.0004633162908366516,0.0003291289041792652,-0.021015358491715,383.97161500212474,105
1872,650,26,127,418,hotel_market,1872,0.04,1.895656215729857e-05,1.1708926042171877e-05,-0.043901900005589446,28.53623500363314,105
1873,11657,817,1719,7538,hotel_market,1873,0.0700866432186669,0.0002565852783338286,0.0002099860782670732,-0.013815256786922553,161.0444483651562,105
1874,5249,231,1063,3297,hotel_market,1874,0.044008382549056965,0.00015866791789927856,9.455408122363105e-05,-0.03989351745653248,209.401073129339,105
1875,2246,195,420,1444,hotel_market,1875,0.08682101513802315,6.269099296114486e-05,4.045884290879698e-05,0.002919115132433703,-6.5563325874460965,170
1876,1523,77,366,894,hotel_market,1876,0.050558108995403805,5.46307224375691e-05,2.7434914403427334e-05,-0.03334379101018564,50.782593708512735,77
1877,2857,242,456,1777,hotel_market,1877,0.08470423521176058,6.806450664352872e-05,5.146523338843854e-05,0.000802335206171137,-2.2922716840309385,77
1878,2336,207,429,1468,hotel_market,1878,0.08861301369863013,6.403437138174083e-05,4.208007882232847e-05,0.004711113693040683,-11.005161586943036,77
1879,4932,298,749,2981,hotel_market,1879,0.060421735604217354,0.00011179893744737502,8.884372806152569e-05,-0.023480164401372093,115.80417082756716,170
1880,52075,1485,12995,28826,hotel_market,1880,0.028516562650024002,0.0019396891750716133,0.0009380651133016931,-0.055385337355565445,2884.1914427910706,77
1881,1395,109,503,961,hotel_market,1881,0.07813620071684588,7.507992728441874e-05,2.5129156659738106e-05,-0.00576569928874357,8.04315050779728,77
1882,10400,812,1692,6354,hotel_market,1882,0.07807692307692307,0.00025255514307204077,0.00018734281667475003,-0.0058249769286663755,60.579760058130304,77
1883,2054,140,408,1252,hotel_market,1883,0.06815968841285297,6.089982173368359e-05,3.700020629326313e-05,-0.015742211592736477,32.33450261148072,77
1884,4828,396,856,3149,hotel_market,1884,0.0820215410107705,0.00012777021422557145,8.697029989477819e-05,-0.001880358994818948,9.078373226985882,77
1885,8975,808,1244,5623,hotel_market,1885,0.09002785515320334,0.0001856847505801529,0.00016167324804383475,0.006125955147613896,-54.98044744983471,77
1886,2953,266,508,1867,hotel_market,1886,0.09007788689468338,7.582624862919427e-05,5.319455169620546e-05,0.006175986889093932,-18.23768928349438,170
1887,10092,806,1496,6483,hotel_market,1887,0.07986523979389616,0.00022329934635683982,0.0001817945871039978,-0.004036660211693285,40.737974856408634,77
1888,1367,98,492,864,hotel_market,1888,0.07168983174835405,7.343802032591255e-05,2.4624772153306084e-05,-0.012212068257235392,16.693897307640782,74
1889,1268,100,236,814,hotel_market,1889,0.07886435331230283,3.522636747340521e-05,2.2841412648421445e-05,-0.0050375466932866125,6.387609207087425,77
1890,7480,653,1139,4776,hotel_market,1890,0.08729946524064171,0.00017001200233986667,0.00013474271814683945,0.0033975652350522606,-25.41378795819091,77
1891,361,36,82,240,hotel_market,1891,0.0997229916897507,1.223967005431876e-05,6.502957386498534e-06,0.01582109168416125,-5.711414097982211,77
1892,875,93,176,602,hotel_market,1892,0.10628571428571429,2.6270511336098803e-05,1.5762015826000604e-05,0.022383814280124842,-19.585837495109235,77
1893,248,30,66,177,hotel_market,1893,0.12096774193548387,9.85144175103705e-06,4.4674056283978855e-06,0.03706584192989443,-9.192328798613818,77
1894,21509,695,2849,10383,hotel_market,1894,0.03231205541866196,0.0004252539022530994,0.0003874573696016537,-0.05158984458692749,1109.6459672202234,170
1895,8914,364,2786,5633,hotel_market,1895,0.040834642135965896,0.00041585025330892765,0.00016057441036910786,-0.04306725786962355,383.9015366498243,77
1896,1660,148,394,1073,hotel_market,1896,0.0891566265060241,5.881012196831209e-05,2.9902795738469718e-05,0.005254726500434653,-8.722845990721524,77
1897,3270,247,532,2040,hotel_market,1897,0.07553516819571865,7.940859108411683e-05,5.890490485831083e-05,-0.008366731809870798,27.359213018277508,77
1898,846,56,222,556,hotel_market,1898,0.06619385342789598,3.3136667708033716e-05,1.5239617587196011e-05,-0.017708046577693468,14.981007404728674,77
1899,1747,146,341,1100,hotel_market,1899,0.0835718374356039,5.089911571369143e-05,3.146999045488349e-05,-0.00033006256998555084,0.5766193097647573,170
1900,11082,737,1835,7140,hotel_market,1900,0.06650424111171269,0.000273899933532621,0.00019962818215284422,-0.01739765889387676,192.80085586194227,77
1901,7044,763,1741,4598,hotel_market,1901,0.1083191368540602,0.000259869092250841,0.000126888730832398,0.024417236848470747,-171.99501636062794,70
1902,4891,479,1185,3159,hotel_market,1902,0.09793498262114086,0.0001768781587118016,8.810516503425023e-05,0.014033082615551418,-68.63580707266199,70
1903,6453,410,1319,4054,hotel_market,1903,0.0635363396869673,0.0001968795707517859,0.00011624261500020788,-0.020365560318622147,131.41896073606873,70
1904,5419,446,1291,3465,hotel_market,1904,0.08230300793504336,0.00019270017122104293,9.761641572696831e-05,-0.0015988920705460874,8.664396130289248,70
1905,8858,776,1701,5738,hotel_market,1905,0.0876044253781892,0.00025389852149263674,0.00015956564135624382,0.0037025253725997548,-32.79696975048863,70
1906,1930,150,518,1288,hotel_market,1906,0.07772020725388601,7.731889131874534e-05,3.476650347906419e-05,-0.006181692751703438,11.930667010787635,70
1907,5530,490,1207,3584,hotel_market,1907,0.08860759493670886,0.00018016197262881394,9.961594002032382e-05,0.004705694931119414,-26.02249296909036,70
1908,12674,1600,2610,8539,hotel_market,1908,0.1262427015938141,0.0003895797419728288,0.00022830604408997902,0.04234080158822465,-536.6273193291591,70
1909,7226,949,1550,4946,hotel_market,1909,0.13133130362579573,0.00023135961688041558,0.00013016723012420614,0.047429403620206284,-342.7248705596106,70
1910,4362,478,1104,2991,hotel_market,1910,0.10958276020174232,0.00016478775292643795,7.857590060915958e-05,0.02568086019615287,-112.01991217561883,70
1911,4323,435,1284,2823,hotel_market,1911,0.10062456627342123,0.00019165532133835718,7.787336504662927e-05,0.01672266626783178,-72.2920862758368,70
1912,8270,720,2484,5379,hotel_market,1912,0.08706166868198308,0.0003707724440844854,0.00014897356672117143,0.003159768676393629,-26.131286953775312,70
1913,10158,1021,2343,6564,hotel_market,1913,0.10051191179366017,0.00034972618216181533,0.00018298349344058758,0.016610011788070728,-168.72449974322245,70
1914,6030,904,1480,4185,hotel_market,1914,0.14991708126036485,0.0002209111180535581,0.00010862280620660987,0.0660151812547754,-398.0715429662957,70
1915,10139,905,2465,6655,hotel_market,1915,0.0892592957885393,0.00036793642297433836,0.0001826412325255087,0.005357395782949859,-54.318635843328614,70
1916,4118,353,1225,2565,hotel_market,1916,0.0857212238950947,0.00018284872947000588,7.418054991025198e-05,0.0018193238895052588,-7.491975776982656,31
1917,1542,140,391,937,hotel_market,1917,0.0907911802853437,5.836232916144677e-05,2.7777175318506205e-05,0.006889280279754259,-10.623270191381067,70
1918,10521,1042,2060,6719,hotel_market,1918,0.09904001520767988,0.00030748439404752005,0.00018952247829183126,0.015138115202090435,-159.26811004119347,31
1919,6480,732,1448,4439,hotel_market,1919,0.11296296296296296,0.00021613466144699468,0.00011672898577426732,0.029061062957373512,-188.31568796378036,70
1920,1877,202,429,1210,hotel_market,1920,0.10761854022376133,6.403437138174083e-05,3.381177566331786e-05,0.02371664021817188,-44.51613368950862,31
1921,10124,550,1753,6125,hotel_market,1921,0.054326353220071115,0.00026166026347830226,0.00018237102653992013,-0.029575546785518332,299.4228356565876,70
1922,3341,357,748,2214,hotel_market,1922,0.10685423525890451,0.00011164967317841991,6.0183879856763446e-05,0.022952335253315068,-76.68375208132564,70
1923,3899,510,680,2604,hotel_market,1923,0.1308027699410105,0.00010149970288947264,7.02355425206587e-05,0.04690086993542106,-182.86649187820672,70
1924,2292,268,574,1514,hotel_market,1924,0.1169284467713787,8.567769038023132e-05,4.128747459793529e-05,0.033026546765789255,-75.69684518718897,70
1925,10150,930,2332,6498,hotel_market,1925,0.0916256157635468,0.0003480842752033091,0.000182839383581607,0.007723715757957356,-78.39571494326717,70
1926,9357,736,1897,6081,hotel_market,1926,0.07865768943037298,0.00028315431820783766,0.0001685544938101573,-0.005244210575216471,49.07007835230052,70
1927,3888,398,711,2547,hotel_market,1927,0.10236625514403293,0.00010612689522708096,7.00373914645604e-05,0.01846435513844348,-71.78941277826826,70
1928,5307,523,1116,3402,hotel_market,1928,0.09854908611268136,0.00016657892415389923,9.559887770124023e-05,0.014647186107091911,-77.73261667033677,70
1929,8889,771,2080,5809,hotel_market,1929,0.08673641579480257,0.00031046967942662223,0.00016012406705979355,0.002834515789213121,-25.196010850315435,70
1930,13806,1433,2913,8840,hotel_market,1930,0.10379545125307837,0.0004348068154662262,0.0002486975891357307,0.019893551247488928,-274.65036852283214,70
1931,8429,854,1911,5554,hotel_market,1931,0.10131688219243089,0.00028524401797320917,0.00015183775016841037,0.01741498218684144,-146.7908848528865,70
1932,3251,241,583,2010,hotel_market,1932,0.0741310366041218,8.702106880082728e-05,5.8562643943231955e-05,-0.009770863401467642,31.765076918171303,103
1933,46616,1056,6611,23247,hotel_market,1933,0.022653166294834392,0.0009867860820622113,0.0008397281482798219,-0.06124873371075505,2855.1709706605575,163
1934,10922,226,2250,5613,hotel_market,1934,0.02069218091924556,0.00033584460514899034,0.00019674598497323268,-0.06320971908634389,690.3765518610479,163
1935,62858,3423,7350,35364,hotel_market,1935,0.0544560755989691,0.0010970923768200353,0.0011323071894751382,-0.029445824406620344,1850.9056305513416,163
1936,6860,161,1965,2961,hotel_market,1936,0.02346938775510204,0.00029330428849678493,0.00012357420407584473,-0.0604325122504874,414.5670340383436,53
1937,11412,849,2325,6984,hotel_market,1937,0.07439537329127234,0.0003470394253206234,0.00020557271383579302,-0.009506526714317107,108.48848286378683,84
1938,5045,206,810,3036,hotel_market,1938,0.04083250743310208,0.00012090405785363653,9.087927981962634e-05,-0.04306939257248737,217.28508552819878,124
1939,87275,4732,9516,54438,hotel_market,1939,0.054219421369235174,0.0014203987833767966,0.0015721484928162316,-0.029682478636354273,2590.5383229878194,124
1940,270,16,89,160,hotel_market,1940,0.05925925925925926,1.3284519937004507e-05,4.863707740594472e-06,-0.024642640746330186,6.65351300150915,124
1941,1037,105,218,674,hotel_market,1941,0.10125361620057859,3.2539610632213286e-05,1.8680240470357288e-05,0.01735171619498914,-17.993729694203736,124
1942,5455,354,725,3582,hotel_market,1942,0.06489459211732355,0.00010821659499245245,9.82649100923809e-05,-0.019007307888265892,103.68486453049044,124
1943,8087,488,1374,4879,hotel_market,1943,0.06034376159267961,0.0002050891055443168,0.0001456770536969907,-0.023558138412909838,190.51466534520185,124
1944,111,8,33,63,hotel_market,1944,0.07207207207207207,4.925720875518525e-06,1.9995242933555052e-06,-0.011829827933517376,1.3131109006204287,124
1945,757,34,168,523,hotel_market,1945,0.04491413474240423,2.5076397184457946e-05,1.3636395406037093e-05,-0.03898776526318522,29.51373830423121,124
1946,5990,365,923,3912,hotel_market,1946,0.06093489148580968,0.0001377709202455636,0.000107902256911707,-0.022967008519779765,137.57238103348078,124
1947,258,23,68,147,hotel_market,1947,0.08914728682170543,1.0149970288947264e-05,4.647542952123607e-06,0.005245386816115985,-1.353309798557924,124
1948,98,13,27,61,hotel_market,1948,0.1326530612244898,4.030135261787884e-06,1.7653457725120675e-06,0.04875116121890036,-4.777613799452235,124
1949,264,23,69,147,hotel_market,1949,0.08712121212121213,1.0299234557902372e-05,4.7556253463590396e-06,0.00321931211562268,-0.8498983985243875,124
1950,410,42,98,287,hotel_market,1950,0.1024390243902439,1.462789835760047e-05,7.385630272754568e-06,0.01853712438465445,-7.600220997708324,124
1951,517,53,108,327,hotel_market,1951,0.10251450676982592,1.6120541047151537e-05,9.313099636619785e-06,0.01861260676423647,-9.622717697110255,124
1952,1206,93,215,797,hotel_market,1952,0.07711442786069651,3.209181782534797e-05,2.1724561241321976e-05,-0.006787472144892934,8.185691406740878,124
1953,3200,200,557,2112,hotel_market,1953,0.0625,8.31401978079945e-05,5.7643943592230776e-05,-0.021401900005589447,68.48608001788622,124
1954,217,17,60,154,hotel_market,1954,0.07834101382488479,8.95585613730641e-06,3.90897992484815e-06,-0.0055608861807046606,1.2067123012129113,124
1955,1320,140,300,914,hotel_market,1955,0.10606060606060606,4.477928068653205e-05,2.3778126731795195e-05,0.022158706055016616,-29.249491992621934,148
1956,192,9,77,139,hotel_market,1956,0.046875,1.1493348709543225e-05,3.4586366155338465e-06,-0.03702690000558945,7.109164801073174,148
1957,3726,323,778,2495,hotel_market,1957,0.08668813741277509,0.00011612760124707312,6.711916682020371e-05,0.0027862374071856433,-10.381520579173706,8
1958,858,90,192,560,hotel_market,1958,0.1048951048951049,2.865873963938051e-05,1.5455782375666877e-05,0.02099320488951545,-18.012169795204255,148
1959,18,0,7,10,hotel_market,1959,0.0,1.0448498826857477e-06,3.242471827062981e-07,-0.08390190000558945,1.51023420010061,196
1960,343,18,159,237,hotel_market,1960,0.052478134110787174,2.3733018763861986e-05,6.178710203792236e-06,-0.03142376589480227,10.77835170191718,196
1961,1979,45,868,1243,hotel_market,1961,0.022738756947953513,0.00012956138545303273,3.564917636532022e-05,-0.061163143057635934,121.04186011106151,196
1962,205,15,49,122,hotel_market,1962,0.07317073170731707,7.313949178800235e-06,3.692815136377284e-06,-0.010731168298272378,2.1998895011458375,196
1963,100,4,30,59,hotel_market,1963,0.04,4.477928068653205e-06,1.8013732372572118e-06,-0.043901900005589446,4.3901900005589445,196
1964,84,4,35,48,hotel_market,1964,0.047619047619047616,5.224249413428739e-06,1.513153519296058e-06,-0.03628285238654183,3.0477596004695138,196
1965,103,5,48,71,hotel_market,1965,0.04854368932038835,7.1646849098451275e-06,1.8554144343749282e-06,-0.0353582106852011,3.6418957005757133,196
1966,487,31,91,296,hotel_market,1966,0.06365503080082136,1.3583048474914722e-05,8.772687665442622e-06,-0.020246869204768092,9.86022530272206,196
1967,10,2,6,10,hotel_market,1967,0.2,8.955856137306409e-07,1.8013732372572118e-07,0.11609809999441056,-1.1609809999441056,196
1968,772,53,118,461,hotel_market,1968,0.06865284974093264,1.7613183736702606e-05,1.3906601391625676e-05,-0.01524905026465681,11.772266804315057,196
1969,4158,388,748,2727,hotel_market,1969,0.09331409331409331,0.00011164967317841991,7.490109920515487e-05,0.00941219330850386,-39.135899776759054,196
1970,82,9,23,61,hotel_market,1970,0.10975609756097561,3.433078185967457e-06,1.4771260545509137e-06,0.025854197555386163,-2.1200441995416655,196
1971,32,0,14,16,hotel_market,1971,0.0,2.0896997653714955e-06,5.764394359223078e-07,-0.08390190000558945,2.6848608001788623,196
1972,67,5,32,58,hotel_market,1972,0.07462686567164178,4.776456606563419e-06,1.206920068962332e-06,-0.009275034333947663,0.6214273003744935,196
1973,5639,568,906,3675,hotel_market,1973,0.100727079269374,0.00013523342767332678,0.00010157943684893418,0.01682517926378456,-94.87718586848113,196
1974,3241,106,484,2031,hotel_market,1974,0.03270595495217526,7.224390617427171e-05,5.838250661950623e-05,-0.05119594505341419,165.9260579181154,196
1975,157,6,59,113,hotel_market,1975,0.03821656050955414,8.806591868351303e-06,2.8281559824938224e-06,-0.04568533949603531,7.172598300877543,196
1976,196,4,45,87,hotel_market,1976,0.02040816326530612,6.7168921029798074e-06,3.530691545024135e-06,-0.06349373674028333,12.444772401095532,196
1977,827,100,167,577,hotel_market,1977,0.12091898428053205,2.492713291550284e-05,1.4897356672117142e-05,0.0370170842749426,-30.613128695377533,196
1978,115,11,36,72,hotel_market,1978,0.09565217391304348,5.373513682383846e-06,2.0715792228457937e-06,0.011750273907454034,-1.351281499357214,196
1979,402,13,98,223,hotel_market,1979,0.03233830845771144,1.462789835760047e-05,7.241520413773992e-06,-0.051563591547878006,20.72856380224696,196
1980,78,2,17,38,hotel_market,1980,0.02564102564102564,2.537492572236816e-06,1.4050711250606252e-06,-0.05826087436456381,4.5443482004359765,196
1981,92,5,20,61,hotel_market,1981,0.05434782608695652,2.9852853791021365e-06,1.657263378276635e-06,-0.029554073918632927,2.7189748005142294,196
