user_location_city,interactions,bookings,unique_users,unique_bookers,segment_name,segment_value,booking_rate,share_of_users,share_of_interactions,gap_from_mean,potential_bookings,user_location_country,user_location_region
46292,137,7,21,63,user_city,46292,0.051094890510948905,6.439001954697022e-06,2.4678813350423803e-06,-0.020381550314489412,2.7922723930850495,46,244
46293,10,3,2,9,user_city,46293,0.3,6.132382813997164e-07,1.8013732372572118e-07,0.22852355917456169,-2.285235591745617,46,166
46294,16,2,4,10,user_city,46294,0.125,1.2264765627994328e-06,2.882197179611539e-07,0.05352355917456168,-0.8563769467929869,69,987
46295,1,1,1,1,user_city,46295,1.0,3.066191406998582e-07,1.801373237257212e-08,0.9285235591745616,-0.9285235591745616,66,351
46296,126236,7495,5625,72603,user_city,46296,0.059372920561488005,0.0017247326664367024,0.002273981519784014,-0.012103520263950313,1527.8999840400318,66,442
46297,42,5,2,25,user_city,46297,0.11904761904761904,6.132382813997164e-07,7.56576759648029e-07,0.047571178222180724,-1.9979894853315905,66,322
46298,9887,663,683,5837,user_city,46298,0.06705775260443006,0.00020942087309800314,0.00017810177196762053,-0.004418688221008257,43.68757044110864,66,318
46300,5149,315,352,2916,user_city,46300,0.061176927558749275,0.00010792993752635008,9.275270798637384e-05,-0.010299513266689042,53.03219381018188,66,348
46301,126,3,5,73,user_city,46301,0.023809523809523808,1.533095703499291e-06,2.269730278944087e-06,-0.04766691701591451,6.0060315440052285,68,301
46302,55,8,3,45,user_city,46302,0.14545454545454545,9.198574220995745e-07,9.907552804914664e-07,0.07397810462910713,-4.068795754600893,66,332
46303,98,8,15,47,user_city,46303,0.08163265306122448,4.599287110497873e-06,1.7653457725120675e-06,0.010156212235786166,-0.9953087991070443,69,567
46306,220,14,19,174,user_city,46306,0.06363636363636363,5.825763673297305e-06,3.963021121965866e-06,-0.007840077189074687,1.7248169815964312,66,220
46307,37,0,2,6,user_city,46307,0.0,6.132382813997164e-07,6.665080977851683e-07,-0.07147644082543832,2.6446283105412176,63,431
46308,5,0,1,4,user_city,46308,0.0,3.066191406998582e-07,9.006866186286059e-08,-0.07147644082543832,0.35738220412719157,66,442
46310,28,5,5,27,user_city,46310,0.17857142857142858,1.533095703499291e-06,5.043845064320193e-07,0.10709498774599026,-2.9986596568877273,69,813
46312,8,0,1,1,user_city,46312,0.0,3.066191406998582e-07,1.4410985898057695e-07,-0.07147644082543832,0.5718115266035065,46,336
46313,15,1,2,12,user_city,46313,0.06666666666666667,6.132382813997164e-07,2.702059855885818e-07,-0.004809774158771651,0.07214661238157477,205,385
46315,144,4,18,62,user_city,46315,0.027777777777777776,5.5191445325974475e-06,2.593977461650385e-06,-0.04369866304766054,6.292607478863118,1,441
46316,608,39,11,407,user_city,46316,0.06414473684210527,3.37281054769844e-06,1.0952349282523848e-05,-0.007331703983333049,4.457676021866494,182,416
46318,135,12,14,48,user_city,46318,0.08888888888888889,4.292667969798015e-06,2.431853870297236e-06,0.017412448063450575,-2.3506804885658275,133,20
46319,107,2,2,54,user_city,46319,0.018691588785046728,6.132382813997164e-07,1.9274693638652167e-06,-0.052784852040391586,5.6479791683219,66,363
46320,2,0,1,2,user_city,46320,0.0,3.066191406998582e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,1,183
46321,1,0,1,0,user_city,46321,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,62,16
46322,470,28,30,356,user_city,46322,0.059574468085106386,9.198574220995745e-06,8.466454215108896e-06,-0.011901972740331931,5.593927187956008,148,286
46323,50,3,9,32,user_city,46323,0.06,2.7595722662987237e-06,9.006866186286059e-07,-0.01147644082543832,0.5738220412719159,69,727
46324,90,11,12,50,user_city,46324,0.12222222222222222,3.679429688398298e-06,1.6212359135314907e-06,0.0507457813967839,-4.567120325710551,133,21
46325,52,5,8,26,user_city,46325,0.09615384615384616,2.4529531255988656e-06,9.367140833737501e-07,0.024677405328407842,-1.2832250770772078,77,824
46326,35,1,1,22,user_city,46326,0.02857142857142857,3.066191406998582e-07,6.304806330400241e-07,-0.04290501225400975,1.5016754288903413,218,16
46327,145,4,3,110,user_city,46327,0.027586206896551724,9.198574220995745e-07,2.6119911940229573e-06,-0.04389023392888659,6.364083919688556,133,32
46328,161,17,23,110,user_city,46328,0.10559006211180125,7.052240236096739e-06,2.900210911984111e-06,0.03411362128636293,-5.492293027104432,66,392
46329,131,6,8,99,user_city,46329,0.04580152671755725,2.4529531255988656e-06,2.3597989408069473e-06,-0.025674914107881065,3.3634137481324196,63,162
46330,18,1,2,16,user_city,46330,0.05555555555555555,6.132382813997164e-07,3.242471827062981e-07,-0.015920885269882765,0.2865759348578898,69,1005
46331,104,1,1,45,user_city,46331,0.009615384615384616,3.066191406998582e-07,1.8734281667475003e-06,-0.0618610562100537,6.433549845845585,163,181
46334,15,1,2,11,user_city,46334,0.06666666666666667,6.132382813997164e-07,2.702059855885818e-07,-0.004809774158771651,0.07214661238157477,66,331
46335,6,0,1,5,user_city,46335,0.0,3.066191406998582e-07,1.080823942354327e-07,-0.07147644082543832,0.42885864495262993,63,451
46336,55,0,2,25,user_city,46336,0.0,6.132382813997164e-07,9.907552804914664e-07,-0.07147644082543832,3.9312042453991074,46,336
46337,7,0,1,2,user_city,46337,0.0,3.066191406998582e-07,1.2609612660800483e-07,-0.07147644082543832,0.5003350857780682,63,157
46338,136,3,1,100,user_city,46338,0.022058823529411766,3.066191406998582e-07,2.449867602669808e-06,-0.04941761729602655,6.720795952259611,134,48
46339,1677,122,117,1000,user_city,46339,0.0727489564698867,3.587443946188341e-05,3.020902918880344e-05,0.0012725156444483854,-2.1340087357399424,46,347
46340,22,0,1,8,user_city,46340,0.0,3.066191406998582e-07,3.963021121965866e-07,-0.07147644082543832,1.572481698159643,206,477
46341,64,5,8,45,user_city,46341,0.078125,2.4529531255988656e-06,1.1528788718446156e-06,0.006648559174561683,-0.4255077871719477,66,314
46342,7,1,1,2,user_city,46342,0.14285714285714285,3.066191406998582e-07,1.2609612660800483e-07,0.07138070203170453,-0.4996649142219317,52,54
46343,16,4,1,13,user_city,46343,0.25,3.066191406998582e-07,2.882197179611539e-07,0.1785235591745617,-2.856376946792987,133,27
46344,12,1,3,11,user_city,46344,0.08333333333333333,9.198574220995745e-07,2.161647884708654e-07,0.011856892507895012,-0.14228271009474014,55,12
46345,1292,113,81,858,user_city,46345,0.08746130030959752,2.4836150396688512e-05,2.3273742225363177e-05,0.015984859484159203,-20.65243845353369,66,356
46347,57,6,8,20,user_city,46347,0.10526315789473684,2.4529531255988656e-06,1.0267827452366107e-06,0.03378671706929852,-1.9258428729500157,77,401
46348,10,1,2,8,user_city,46348,0.1,6.132382813997164e-07,1.8013732372572118e-07,0.02852355917456169,-0.28523559174561686,1,363
46349,13,0,2,1,user_city,46349,0.0,6.132382813997164e-07,2.3417852084343753e-07,-0.07147644082543832,0.9291937307306981,133,23
46350,6,0,1,0,user_city,46350,0.0,3.066191406998582e-07,1.080823942354327e-07,-0.07147644082543832,0.42885864495262993,46,171
46351,17,2,4,13,user_city,46351,0.11764705882352941,1.2264765627994328e-06,3.06233450333726e-07,0.04617061799809109,-0.7849005059675486,77,824
46352,11,2,1,8,user_city,46352,0.18181818181818182,3.066191406998582e-07,1.981510560982933e-07,0.1103417409927435,-1.2137591509201786,133,24
46353,1,0,1,1,user_city,46353,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,0,463
46355,3,0,1,0,user_city,46355,0.0,3.066191406998582e-07,5.404119711771635e-08,-0.07147644082543832,0.21442932247631497,55,418
46357,1240,50,75,705,user_city,46357,0.04032258064516129,2.2996435552489364e-05,2.2337028141989427e-05,-0.031153860180277028,38.630786623543514,195,548
46358,604,42,29,407,user_city,46358,0.0695364238410596,8.891955080295887e-06,1.088029435303356e-05,-0.0019400169843787202,1.171770258564747,163,434
46359,6,0,1,5,user_city,46359,0.0,3.066191406998582e-07,1.080823942354327e-07,-0.07147644082543832,0.42885864495262993,52,48
46360,3,0,1,3,user_city,46360,0.0,3.066191406998582e-07,5.404119711771635e-08,-0.07147644082543832,0.21442932247631497,230,145
46361,31,1,6,15,user_city,46361,0.03225806451612903,1.839714844199149e-06,5.584257035497357e-07,-0.039218376309309286,1.215769665588588,66,174
46362,1,0,1,1,user_city,46362,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,5,3
46363,27,4,6,17,user_city,46363,0.14814814814814814,1.839714844199149e-06,4.863707740594472e-07,0.07667170732270982,-2.0701360977131653,1,392
46364,3,0,1,3,user_city,46364,0.0,3.066191406998582e-07,5.404119711771635e-08,-0.07147644082543832,0.21442932247631497,93,96
46365,2,0,1,2,user_city,46365,0.0,3.066191406998582e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,91,53
46367,18,1,3,12,user_city,46367,0.05555555555555555,9.198574220995745e-07,3.242471827062981e-07,-0.015920885269882765,0.2865759348578898,206,367
46368,26,0,5,14,user_city,46368,0.0,1.533095703499291e-06,4.6835704168687506e-07,-0.07147644082543832,1.8583874614613962,72,162
46369,37,2,9,24,user_city,46369,0.05405405405405406,2.7595722662987237e-06,6.665080977851683e-07,-0.01742238677138426,0.6446283105412176,5,4
46370,3,1,1,3,user_city,46370,0.3333333333333333,3.066191406998582e-07,5.404119711771635e-08,0.261856892507895,-0.785570677523685,55,448
46371,6,0,1,5,user_city,46371,0.0,3.066191406998582e-07,1.080823942354327e-07,-0.07147644082543832,0.42885864495262993,133,12
46373,4,0,1,4,user_city,46373,0.0,3.066191406998582e-07,7.205492949028848e-08,-0.07147644082543832,0.28590576330175327,46,419
46374,12,0,2,0,user_city,46374,0.0,6.132382813997164e-07,2.161647884708654e-07,-0.07147644082543832,0.8577172899052599,1,259
46375,604,28,58,309,user_city,46375,0.046357615894039736,1.7783910160591773e-05,1.088029435303356e-05,-0.02511882493139858,15.171770258564743,70,120
46376,6,1,1,3,user_city,46376,0.16666666666666666,3.066191406998582e-07,1.080823942354327e-07,0.09519022584122834,-0.5711413550473701,195,597
46377,41,0,4,13,user_city,46377,0.0,1.2264765627994328e-06,7.385630272754568e-07,-0.07147644082543832,2.930534073842971,66,321
46378,4,0,1,2,user_city,46378,0.0,3.066191406998582e-07,7.205492949028848e-08,-0.07147644082543832,0.28590576330175327,77,871
46379,7,2,1,6,user_city,46379,0.2857142857142857,3.066191406998582e-07,1.2609612660800483e-07,0.2142378448888474,-1.4996649142219318,133,23
46381,2,0,1,1,user_city,46381,0.0,3.066191406998582e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,63,162
46383,712,50,86,365,user_city,46383,0.0702247191011236,2.6369246100187803e-05,1.2825777449271348e-05,-0.0012517217243147166,0.8912258677120782,66,442
46384,189,15,17,118,user_city,46384,0.07936507936507936,5.212525391897589e-06,3.4045954184161304e-06,0.007888638539641044,-1.4909526839921572,3,49
46385,840,34,85,423,user_city,46385,0.04047619047619048,2.6062626959487946e-05,1.513153519296058e-05,-0.03100025034924784,26.040210293368183,66,311
46386,1506,121,124,980,user_city,46386,0.08034528552456839,3.8020773446782415e-05,2.712868095309361e-05,0.008868844699130074,-13.356480116889891,66,403
46388,121,7,10,42,user_city,46388,0.05785123966942149,3.066191406998582e-06,2.1796616170812263e-06,-0.013625201156016828,1.6486493398780362,63,451
46389,16,1,2,10,user_city,46389,0.0625,6.132382813997164e-07,2.882197179611539e-07,-0.008976440825438317,0.14362305320701307,69,826
46390,1181,68,76,593,user_city,46390,0.057578323454699404,2.330305469318922e-05,2.1274217932007672e-05,-0.013898117370738913,16.413676614842657,66,467
46391,16,1,2,8,user_city,46391,0.0625,6.132382813997164e-07,2.882197179611539e-07,-0.008976440825438317,0.14362305320701307,66,258
46392,201,11,17,104,user_city,46392,0.05472636815920398,5.212525391897589e-06,3.620760206886996e-06,-0.016750072666234336,3.366764605913102,133,20
46393,29,4,10,19,user_city,46393,0.13793103448275862,3.066191406998582e-06,5.223982388045914e-07,0.0664545936573203,-1.9271832160622888,205,135
46394,21,2,5,15,user_city,46394,0.09523809523809523,1.533095703499291e-06,3.782883798240145e-07,0.023761654412656916,-0.49899474266579524,215,678
46395,54,2,4,37,user_city,46395,0.037037037037037035,1.2264765627994328e-06,9.727415481188944e-07,-0.03443940378840128,1.8597278045736692,63,415
46396,104,2,3,53,user_city,46396,0.019230769230769232,9.198574220995745e-07,1.8734281667475003e-06,-0.052245671594669085,5.433549845845585,30,32
46397,311,31,54,183,user_city,46397,0.09967845659163987,1.6557433597792342e-05,5.602270767869929e-06,0.028202015766201557,-8.770826903288684,69,844
46398,1075,38,64,640,user_city,46398,0.035348837209302326,1.9623625004790925e-05,1.9364762300515025e-05,-0.03612760361613599,38.83717388734619,77,977
46400,214,8,12,96,user_city,46400,0.037383177570093455,3.679429688398298e-06,3.8549387277304335e-06,-0.03409326325534486,7.295958336643801,214,117
46401,171,2,1,101,user_city,46401,0.011695906432748537,3.066191406998582e-07,3.0803482357098324e-06,-0.05978053439268978,10.222471381149953,163,344
46403,397,20,28,157,user_city,46403,0.05037783375314862,8.58533593959603e-06,7.1514517519111305e-06,-0.0210986070722897,8.37614700769901,214,119
46404,2,0,1,2,user_city,46404,0.0,3.066191406998582e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,205,330
46406,102,2,9,60,user_city,46406,0.0196078431372549,2.7595722662987237e-06,1.837400702002356e-06,-0.051868597688183415,5.290596964194709,215,944
46407,1280,83,140,738,user_city,46407,0.06484375,4.2926679697980146e-05,2.305757743689231e-05,-0.0066326908254383116,8.489844256561039,66,442
46408,7,0,2,2,user_city,46408,0.0,6.132382813997164e-07,1.2609612660800483e-07,-0.07147644082543832,0.5003350857780682,66,142
46409,519,26,40,213,user_city,46409,0.05009633911368015,1.2264765627994328e-05,9.34912710136493e-06,-0.021380101711758165,11.096272788402487,77,824
46410,1,0,1,0,user_city,46410,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,32,985
46411,27,2,1,14,user_city,46411,0.07407407407407407,3.066191406998582e-07,4.863707740594472e-07,0.002597633248635753,-0.07013609771316533,46,336
46412,43,0,2,3,user_city,46412,0.0,6.132382813997164e-07,7.745904920206011e-07,-0.07147644082543832,3.0734869554938475,93,61
46413,44,2,4,15,user_city,46413,0.045454545454545456,1.2264765627994328e-06,7.926042243931732e-07,-0.02602189537089286,1.144963396319286,66,348
46414,2,0,1,0,user_city,46414,0.0,3.066191406998582e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,133,17
46415,73,3,1,54,user_city,46415,0.0410958904109589,3.066191406998582e-07,1.3150024631977647e-06,-0.030380550414479415,2.217780180256997,66,142
46416,531,32,62,329,user_city,46416,0.060263653483992465,1.9010386723391208e-05,9.565291889835794e-06,-0.011212787341445853,5.953990078307748,66,220
46418,23,2,1,16,user_city,46418,0.08695652173913043,3.066191406998582e-07,4.1431584456915874e-07,0.015480080913692115,-0.35604186101491864,52,56
46419,4,0,1,3,user_city,46419,0.0,3.066191406998582e-07,7.205492949028848e-08,-0.07147644082543832,0.28590576330175327,1,287
46420,5,0,3,2,user_city,46420,0.0,9.198574220995745e-07,9.006866186286059e-08,-0.07147644082543832,0.35738220412719157,133,32
46421,283,52,1,235,user_city,46421,0.18374558303886926,3.066191406998582e-07,5.097886261437909e-06,0.11226914221343094,-31.772167246400958,52,48
46422,19192,661,1373,9535,user_city,46422,0.0344414339308045,0.0004209880801809053,0.0003457195516944041,-0.037035006894633814,710.7758523218122,70,49
46423,35,3,6,28,user_city,46423,0.08571428571428572,1.839714844199149e-06,6.304806330400241e-07,0.014237844888847398,-0.49832457110965894,1,441
46424,5,1,2,5,user_city,46424,0.2,6.132382813997164e-07,9.006866186286059e-08,0.1285235591745617,-0.6426177958728085,66,442
46425,727,26,38,413,user_city,46425,0.03576341127922971,1.165152734659461e-05,1.309598343485993e-05,-0.035713029546208606,25.963372480093657,77,824
46426,3,0,1,2,user_city,46426,0.0,3.066191406998582e-07,5.404119711771635e-08,-0.07147644082543832,0.21442932247631497,215,780
46427,7,0,1,7,user_city,46427,0.0,3.066191406998582e-07,1.2609612660800483e-07,-0.07147644082543832,0.5003350857780682,62,23
46428,3,0,1,3,user_city,46428,0.0,3.066191406998582e-07,5.404119711771635e-08,-0.07147644082543832,0.21442932247631497,46,172
46429,3,0,1,1,user_city,46429,0.0,3.066191406998582e-07,5.404119711771635e-08,-0.07147644082543832,0.21442932247631497,205,345
46430,16,2,3,12,user_city,46430,0.125,9.198574220995745e-07,2.882197179611539e-07,0.05352355917456168,-0.8563769467929869,63,423
46431,8,1,2,5,user_city,46431,0.125,6.132382813997164e-07,1.4410985898057695e-07,0.05352355917456168,-0.42818847339649346,3,50
46432,85018,4480,4695,49106,user_city,46432,0.05269472347032393,0.0014395768655858343,0.0015314914988513364,-0.018781717355114386,1596.784046097115,66,174
46433,6,0,3,4,user_city,46433,0.0,9.198574220995745e-07,1.080823942354327e-07,-0.07147644082543832,0.42885864495262993,69,606
46434,237,16,24,149,user_city,46434,0.06751054852320675,7.358859376796596e-06,4.269254572299592e-06,-0.003965892302231572,0.9399164756288825,19,55
46435,41,5,4,24,user_city,46435,0.12195121951219512,1.2264765627994328e-06,7.385630272754568e-07,0.0504747786867568,-2.069465926157029,66,351
46437,3132,171,239,1713,user_city,46437,0.05459770114942529,7.32819746272661e-05,5.6419009790895874e-05,-0.016878739676013027,52.8642126652728,66,337
46438,9,2,2,5,user_city,46438,0.2222222222222222,6.132382813997164e-07,1.6212359135314905e-07,0.1507457813967839,-1.356712032571055,46,347
46439,88,5,3,46,user_city,46439,0.056818181818181816,9.198574220995745e-07,1.5852084487863465e-06,-0.0146582590072565,1.289926792638572,74,506
46440,546,29,47,323,user_city,46440,0.05311355311355311,1.4411099612893334e-05,9.835497875424376e-06,-0.018362887711885205,10.026136690689322,205,343
46441,5,1,1,5,user_city,46441,0.2,3.066191406998582e-07,9.006866186286059e-08,0.1285235591745617,-0.6426177958728085,133,16
46442,8062,404,522,4904,user_city,46442,0.05011163483006698,0.00016005519144532597,0.00014522671038767643,-0.021364805995371335,172.2430659346837,66,471
46443,5,0,2,3,user_city,46443,0.0,6.132382813997164e-07,9.006866186286059e-08,-0.07147644082543832,0.35738220412719157,66,246
46444,6,1,2,4,user_city,46444,0.16666666666666666,6.132382813997164e-07,1.080823942354327e-07,0.09519022584122834,-0.5711413550473701,66,363
46446,1,0,1,1,user_city,46446,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,66,442
46447,65,4,9,28,user_city,46447,0.06153846153846154,2.7595722662987237e-06,1.1708926042171877e-06,-0.009937979286976775,0.6459686536534904,55,23
46449,2,0,1,2,user_city,46449,0.0,3.066191406998582e-07,3.602746474514424e-08,-0.07147644082543832,0.14295288165087663,70,124
46450,11,1,3,4,user_city,46450,0.09090909090909091,9.198574220995745e-07,1.981510560982933e-07,0.019432650083652594,-0.21375915092017855,66,174
46451,2,1,1,2,user_city,46451,0.5,3.066191406998582e-07,3.602746474514424e-08,0.4285235591745617,-0.8570471183491234,46,171
46452,68,0,2,6,user_city,46452,0.0,6.132382813997164e-07,1.224933801334904e-06,-0.07147644082543832,4.860397976129805,66,363
46453,104,0,1,40,user_city,46453,0.0,3.066191406998582e-07,1.8734281667475003e-06,-0.07147644082543832,7.433549845845585,46,336
46454,851,39,63,516,user_city,46454,0.045828437132784956,1.9317005864091064e-05,1.5329686249058873e-05,-0.02564800369265336,21.82645114244801,66,363
46455,2247,155,109,1168,user_city,46455,0.06898086337338674,3.342148633628454e-05,4.047685664116955e-05,-0.0024955774520515756,5.60756253475989,66,442
46456,13,0,2,13,user_city,46456,0.0,6.132382813997164e-07,2.3417852084343753e-07,-0.07147644082543832,0.9291937307306981,1,143
46457,6,0,1,4,user_city,46457,0.0,3.066191406998582e-07,1.080823942354327e-07,-0.07147644082543832,0.42885864495262993,66,435
46458,1,0,1,1,user_city,46458,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,66,462
46460,9,0,2,1,user_city,46460,0.0,6.132382813997164e-07,1.6212359135314905e-07,-0.07147644082543832,0.6432879674289449,46,172
46463,38,2,3,12,user_city,46463,0.05263157894736842,9.198574220995745e-07,6.845218301577405e-07,-0.0188448618780699,0.7161047513666562,133,21
46464,35,0,2,4,user_city,46464,0.0,6.132382813997164e-07,6.304806330400241e-07,-0.07147644082543832,2.501675428890341,133,23
46465,51,8,10,43,user_city,46465,0.1568627450980392,3.066191406998582e-06,9.18700351001178e-07,0.0853863042726009,-4.354701517902646,55,228
46466,6,0,1,0,user_city,46466,0.0,3.066191406998582e-07,1.080823942354327e-07,-0.07147644082543832,0.42885864495262993,162,29
46467,693,43,87,385,user_city,46467,0.06204906204906205,2.6675865240887663e-05,1.2483516534192477e-05,-0.009427378776376269,6.533173492028754,66,331
46469,64,5,7,40,user_city,46469,0.078125,2.1463339848990074e-06,1.1528788718446156e-06,0.006648559174561683,-0.4255077871719477,66,333
46470,65,3,3,26,user_city,46470,0.046153846153846156,9.198574220995745e-07,1.1708926042171877e-06,-0.02532259467159216,1.6459686536534905,133,14
46471,363,34,40,208,user_city,46471,0.09366391184573003,1.2264765627994328e-05,6.538984851243679e-06,0.022187471020291713,-8.054051980365891,46,171
46472,1,0,1,1,user_city,46472,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,0,317
46475,495,52,26,315,user_city,46475,0.10505050505050505,7.972097658196313e-06,8.916797524423198e-06,0.03357406422506673,-16.619161791408033,46,419
46476,10,1,1,5,user_city,46476,0.1,3.066191406998582e-07,1.8013732372572118e-07,0.02852355917456169,-0.28523559174561686,133,32
46477,4,0,1,4,user_city,46477,0.0,3.066191406998582e-07,7.205492949028848e-08,-0.07147644082543832,0.28590576330175327,133,32
46478,11,1,2,2,user_city,46478,0.09090909090909091,6.132382813997164e-07,1.981510560982933e-07,0.019432650083652594,-0.21375915092017855,133,28
46479,377,20,40,178,user_city,46479,0.05305039787798409,1.2264765627994328e-05,6.7911771044596884e-06,-0.01842604294745423,6.946618191190245,190,128
46480,16,4,1,10,user_city,46480,0.25,3.066191406998582e-07,2.882197179611539e-07,0.1785235591745617,-2.856376946792987,12,789
46482,1627,68,75,990,user_city,46482,0.04179471419791026,2.2996435552489364e-05,2.9308342570174835e-05,-0.029681726627528056,48.29216922298815,66,403
46483,791,28,62,440,user_city,46483,0.035398230088495575,1.9010386723391208e-05,1.4248862306704546e-05,-0.03607821073694274,28.53786469292171,133,31
46484,57,2,3,4,user_city,46484,0.03508771929824561,9.198574220995745e-07,1.0267827452366107e-06,-0.036388721527192705,2.0741571270499843,12,924
46485,14,2,3,9,user_city,46485,0.14285714285714285,9.198574220995745e-07,2.5219225321600966e-07,0.07138070203170453,-0.9993298284438634,133,16
46486,35,3,11,28,user_city,46486,0.08571428571428572,3.37281054769844e-06,6.304806330400241e-07,0.014237844888847398,-0.49832457110965894,66,325
46487,16,2,3,15,user_city,46487,0.125,9.198574220995745e-07,2.882197179611539e-07,0.05352355917456168,-0.8563769467929869,133,32
46488,60,6,3,48,user_city,46488,0.1,9.198574220995745e-07,1.0808239423543271e-06,0.02852355917456169,-1.7114135504737014,133,30
46489,308,23,28,194,user_city,46489,0.07467532467532467,8.58533593959603e-06,5.548229570752213e-06,0.0031988838498863553,-0.9852562257649975,205,385
46490,6963,327,477,3848,user_city,46490,0.046962516156828955,0.00014625733011383235,0.00012542961851021967,-0.024513924668609362,170.69045746752698,66,321
46491,90,9,9,67,user_city,46491,0.1,2.7595722662987237e-06,1.6212359135314907e-06,0.02852355917456169,-2.567120325710552,46,172
46492,905,54,38,684,user_city,46492,0.05966850828729282,1.165152734659461e-05,1.6302427797177766e-05,-0.0118079325381455,10.686178947021679,3,84
46493,208,10,24,132,user_city,46493,0.04807692307692308,7.358859376796596e-06,3.7468563334950005e-06,-0.023399517748515238,4.86709969169117,205,155
46495,284,17,25,149,user_city,46495,0.05985915492957746,7.665478517496454e-06,5.115899993810482e-06,-0.011617285895860856,3.2993091944244832,133,20
46496,9,1,5,8,user_city,46496,0.1111111111111111,1.533095703499291e-06,1.6212359135314905e-07,0.03963467028567279,-0.3567120325710551,133,32
46497,3,0,2,1,user_city,46497,0.0,6.132382813997164e-07,5.404119711771635e-08,-0.07147644082543832,0.21442932247631497,133,29
46498,16,0,2,0,user_city,46498,0.0,6.132382813997164e-07,2.882197179611539e-07,-0.07147644082543832,1.143623053207013,91,54
46499,27,3,4,15,user_city,46499,0.1111111111111111,1.2264765627994328e-06,4.863707740594472e-07,0.03963467028567279,-1.0701360977131653,46,327
46500,179,2,2,137,user_city,46500,0.0111731843575419,6.132382813997164e-07,3.224458094690409e-06,-0.060303256467896416,10.794282907753459,46,408
46501,21,4,3,14,user_city,46501,0.19047619047619047,9.198574220995745e-07,3.782883798240145e-07,0.11899974965075215,-2.4989947426657952,3,84
46502,288,17,25,140,user_city,46502,0.059027777777777776,7.665478517496454e-06,5.18795492330077e-06,-0.012448663047660541,3.5852149577262358,66,331
46504,14,1,1,13,user_city,46504,0.07142857142857142,3.066191406998582e-07,2.5219225321600966e-07,-4.786939686689251e-05,0.0006701715561364952,66,435
46505,108,2,5,43,user_city,46505,0.018518518518518517,1.533095703499291e-06,1.9454830962377888e-06,-0.0529579223069198,5.719455609147339,69,567
46507,6024,293,456,3598,user_city,46507,0.048638778220451526,0.00013981832815913533,0.00010851472381237444,-0.02283766260498679,137.57407953244044,77,824
46508,4,1,1,3,user_city,46508,0.25,3.066191406998582e-07,7.205492949028848e-08,0.1785235591745617,-0.7140942366982468,32,996
46509,89,8,3,69,user_city,46509,0.0898876404494382,9.198574220995745e-07,1.6032221811589185e-06,0.018411199623999883,-1.6385967665359895,1,424
46510,6,0,2,3,user_city,46510,0.0,6.132382813997164e-07,1.080823942354327e-07,-0.07147644082543832,0.42885864495262993,1,380
46511,5,0,2,1,user_city,46511,0.0,6.132382813997164e-07,9.006866186286059e-08,-0.07147644082543832,0.35738220412719157,191,482
46513,28,0,3,3,user_city,46513,0.0,9.198574220995745e-07,5.043845064320193e-07,-0.07147644082543832,2.0013403431122727,69,991
46514,12,1,4,11,user_city,46514,0.08333333333333333,1.2264765627994328e-06,2.161647884708654e-07,0.011856892507895012,-0.14228271009474014,66,189
46515,156,11,2,93,user_city,46515,0.07051282051282051,6.132382813997164e-07,2.8101422501212504e-06,-0.000963620312617805,0.15032476876837758,46,398
46516,22,1,2,16,user_city,46516,0.045454545454545456,6.132382813997164e-07,3.963021121965866e-07,-0.02602189537089286,0.572481698159643,5,3
46521,1,0,1,1,user_city,46521,0.0,3.066191406998582e-07,1.801373237257212e-08,-0.07147644082543832,0.07147644082543832,1,158
46523,63,8,7,50,user_city,46523,0.12698412698412698,2.1463339848990074e-06,1.1348651394720434e-06,0.05550768615868866,-3.4969842279973857,133,25
46524,40,9,4,26,user_city,46524,0.225,1.2264765627994328e-06,7.205492949028847e-07,0.15352355917456167,-6.1409423669824665,3,69
46525,386,15,15,280,user_city,46525,0.038860103626943004,4.599287110497873e-06,6.953300695812838e-06,-0.03261633719849531,12.58990615861919,3,55
46526,1689,126,128,1033,user_city,46526,0.07460035523978685,3.924725000958185e-05,3.0425193977274308e-05,0.003123914414348533,-5.276291445834673,205,385
46527,78,3,10,43,user_city,46527,0.038461538461538464,3.066191406998582e-06,1.4050711250606252e-06,-0.03301490236389985,2.5751623843841887,66,254
46528,389,29,29,256,user_city,46528,0.07455012853470437,8.891955080295887e-06,7.007341892930554e-06,0.003073687709266054,-1.195664518904495,66,220
